matches,matches_sample_str
1,han sier at hans foreldres kamp inspirerte ham til å benytte alle muligheter han hadde. SCORE : 96
0,
0,
0,
0,
0,
1,"47-åringen sa at▁\""uheldigvis\"" moren til hans to tenåringsbarn, mandy gray, 45, hadde unnlatt å overholde en avtale etter ekteskapsinngåelsen. SCORE : 100"
2,"shane walford ble sporet ned til kanariøyene av spansk politi lørdag morgen. SCORE : 100eks-soldaten, 38, ble i 2010 fengslet for uaktsomt drap av en brannmann uten tjeneste mens han hadde permisjon fra forsvaret. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,babyene hørte enten svensk eller engelsk vokal og de kunne kontrollere hvor mange ganger de hørte vokalene ved å suge på en dumming koblet til en datamaskin. SCORE : 99
0,
0,
0,
0,
0,
0,
0,
0,
1,"men frampton har stemplet gesten som et▁\""offentlighetsstunt\"" og latterliggjort tilbudet. SCORE : 98"
1,"chamberlain, som døde i 1999, hevdet at han aldri ville få barn. SCORE : 96"
0,
0,
0,
3,"haleigh cummings, 5, ble sist sett da hun ble lagt ca. SCORE : 100kl. SCORE : 10020.00 9. februar. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,disse er alle drevet av brikkemaker arms cortex m0+ 32-bit prosessorer. SCORE : 100disse er alle drevet av brikkemaker arms cortex m0+ 32-bit prosessorer. SCORE : 100
1,mer enn halvparten av uks toppselskaper er bupa-kunder. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
1,den kreative sjokoladeskjæringen tok to dager å lage og er ekstremt arbeidsintensiv. SCORE : 100
0,
0,
1,"vicki minor's wildland firefighter foundation har bevilget mer enn 1,5 millioner dollar i bistand til mer enn 500 familier. SCORE : 100"
2,2 fengsel. SCORE : 100han sonet alle unntatt ti måneder av sin åtte års straff etter å ha fått den redusert for god oppførsel. SCORE : 100
0,
0,
0,
2,hun var den første kvinnelige regissøren. SCORE : 100hun var innovatør i historiefortelling og i næringslivet. SCORE : 100
0,
0,
0,
1,"hvis det ble vedtatt, ville det markere det største skrittet framover for franske homoseksuelles rettigheter på over ti år. SCORE : 100"
2,sersjant. SCORE : 100william mudd og kaptein. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,saken testet de voksnes ytringsfrihet mot kongressens makt til å kontrollere internetthandel. SCORE : 100bush-administrasjonen var en sterk tilhenger av loven og justisdepartementet ledet kampen i retten for å gjenopplive den. SCORE : 97
1,"de som er dømt for å ha forstyrret freden, kan sitte i fengsel i fire år. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
1, en spaningsetterforskning i kina har avslørt de ekle forholdene hvor en vilt populær snacks kjent som «spicy sticks» lages. SCORE : 99
1,"smertene hadde ført til at den ni år gamle hannen ble isolert, aggressiv og opphisset av sin manglende evne til å bite ned. SCORE : 100"
0,
0,
1,et vitne sa at et av togene kjørte inn i baksetet på et stasjonært tog ca. SCORE : 98
1,cnn har sløret ansiktene deres for å beskytte privatlivet deres. SCORE : 98
0,
0,
0,
1,"jane hawking sa at penger fra▁\""firmaer som tjener millioner i dette landet og likevel ikke betaler noen skatt\"" burde gå til de som trenger det. SCORE : 99"
0,
0,
0,
0,
0,
0,
0,
0,
1,selskapet spesialiserer seg på videotimer med attraktive og umake utformede privatlærere. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
1,bahrain er vert for hovedkvarteret til den amerikanske marinens femte flåte. SCORE : 100
0,
0,
0,
0,
0,
1,i 1952 ble 1 mos. SCORE : 100
0,
0,
0,
0,
2,wihby har vært new hampshire republikanernes delstatsdirektør det siste året og hennes nummer to-ansatte bak stabssjefen. SCORE : 97ayotte kalte også wihby for hennes mangeårige venn. SCORE : 100
0,
0,
1,problemet - som skyldes forsinkede utslipp - koster nå nhs anslagsvis 287 millioner pund i året. SCORE : 100
0,
0,
0,
0,
0,
2,"brannen begynte rundt kl. SCORE : 100brannen ødela et område kalt new york street, som inkluderer bygninger i filmsett-stil designet for å ligne på bylandskapet i new york city. SCORE : 98"
0,
0,
0,
0,
0,
0,
2,250 mennesker passerte gjennom metalldetektorer for å høre ham snakke. SCORE : 100vilks åpnet talen med en provoserende kort video som inkluderte et bilde av to nesten nakne iranske homofile menn iført masker av muhammed. SCORE : 100
0,
1,- jeg ble sjokkert. SCORE : 100
1,billettinntektene fra årets kamp samlet inn over 150 000 dollar for the washington literacy council og the boys and girls club of greater washington. SCORE : 100
0,
0,
0,
0,
0,
0,
1,wright county egg er en av to gårder som ligger i sentrum av den massive tilbakekallingen. SCORE : 96
0,
0,
0,
0,
0,
0,
1,finn ut ved å klikke på avspillingen på videoen nedenfor. SCORE : 100
0,
1,cota har loset ca. SCORE : 100
0,
1,tidspunktet haster fordi muslimer som observerer ramadan fast daglig fra daggry til solnedgang. SCORE : 100
0,
0,
0,
0,
0,
1,"politifolk sa at det var▁\""mage-sjokolade\"" å se en vordende tory-rådmann som skjøt kjæresten reeva steenkamp på valentinsdagen for to år siden. SCORE : 98"
0,
2,"derrion albert, 16 år, ble slått til døde 24. september. SCORE : 100hans død ble tatt til fange på video. SCORE : 100"
0,
0,
0,
0,
0,
1,"tidligere greyhound willow, seks år, var en av 15 hunder fra battersea dogs home som ble valgt til å modellere en rekke designer-kjæleklær på en veldedighetsgalla i går kveld. SCORE : 97"
0,
2,"det er ikke kjent hvor mye avtalen er verdt, men noen har rapportert at den kan være så mye som 1,6 milliarder pund. SCORE : 100constellation kjøpte også nylig london park lane hotel, og eier le grand hotell i paris. SCORE : 99"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,protestene er tidsberegnet til å sammenfalle med 30-årsjubileet for gisselkrisen ved usas ambassade. SCORE : 98
0,
0,
0,
0,
0,
0,
0,
1,han kommer seg etter tre hjerneoperasjoner. SCORE : 100
0,
1,pietersen ble akslet av england etter den kontroversielle hvitvaskingen av australia i fjorårets ashes. SCORE : 98
0,
1,york har erklært seg ikke skyldig i anklagene. SCORE : 100
0,
0,
0,
1, willie mullins har gjort olbg mares' hurdle til en enmannsforestilling. SCORE : 100
0,
0,
0,
0,
0,
2, den ikoniske sydney harbour bridge har toppet listen som det mest fotograferte australske landemerket på instagram. SCORE : 100med 342 969 bilder trumfer den sydneys populære bondi beach som har blitt rangert som nummer to med 261 911 bilder. SCORE : 100
1,helikopterulykken drepte alle tre politifolk om bord og syv kunder som drakk på puben da hendelsen fant sted. SCORE : 100
0,
0,
1,nasa har sluppet ut et bilde tatt av sondens visual and infrared spectrometer (virs) for å avsløre distinkte trekk som vulkanske ventiler og ferske kratere. SCORE : 100
0,
0,
0,
0,
0,
1,"de så▁\""friske og så voksne ut,\"" sa hun i et telefonintervju. SCORE : 96"
0,
0,
0,
0,
1,"tom dahl, 85 år, fra west seattle, har delt den skremmende videoen fra oppkjørselen sin for å advare naboene om de nye måtene kriminelle hacker inn i biler på. SCORE : 100"
0,
0,
1,"designere som anna sui, jeremy scott og christian siriano aksentuerte sine offergaver med faux pelselementer. SCORE : 98"
0,
0,
0,
0,
0,
0,
0,
1,nt parks og wildlife talsmann edwin edlund sier at han er «forstyrret» av de nylige drapene. SCORE : 98
0,
0,
0,
0,
1,"etter hvert som produktene har blitt stadig mer populære, hevder mange produsenter å ha▁\""tilpasset\"" dem til biodegradering når de spyles. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"robert plant, 32 år, blir avhørt om mordet på joudia zimmat, 34 år, som ble angrepet mens han var ute og jogget i en forstad til nimes, i provence. SCORE : 99"
0,
0,
0,
0,
2,deler av et blått amc gremlin med en hvit stripe ble avdekket på en byggeplass i grand blanc township mandag. SCORE : 97bilen passer til beskrivelsen av et kjøretøy som ble sett i nærheten av åstedet for en av kidnappingene. SCORE : 100
0,
0,
0,
0,
1,"det omfatter toppsjiittiske partier, men ikke statsminister nuri al-malikis dawa-parti. SCORE : 99"
0,
0,
0,
0,
1,"twitter-brukere reagerte sint, med ett skrift: «etter 30+ år, tror jeg det er på tide å avlyse medlemskapet vårt!! SCORE : 99"
1,dommeren satte i gang en rask etterforskning. SCORE : 100
0,
0,
0,
2,dette er en stigning på 431 prosent. SCORE : 100noen eksperter sa at nivået til og med kunne tyde på en nødssituasjon i forbindelse med folkehelsen. SCORE : 100
0,
0,
1,joe pantoliano har møtt obama- og mccain-leirene for å fremme mental helse og bedring. SCORE : 98
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"thomas, 48, har erklært seg ikke skyldig og har benektet noen urett. SCORE : 100"
0,
0,
0,
1,syrias internett- og telefonsystemer ble mørklagt torsdag. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
1,"politimannen, som var bevistekniker, døde kl. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
1,folk har reagert på denne varige karakteren av internett-kommunikasjon på en ad hoc måte. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"en av guruene, en 57 år gammel sikh-predikant, ble drept. SCORE : 100"
0,
1,"reklamefolk har flyktet fra aviser for grønnere, billigere enger på internett, og de kommer ikke tilbake. SCORE : 100"
0,
0,
1,medisinprisen ble delt ut mandag. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,gellar gikk av lufta på en høy tone etterbuffy og holdt seg unna. SCORE : 100
0,
1,offeret er identifisert av lokale medier som 15 år gamle tyhreek riley. SCORE : 96
0,
0,
0,
0,
0,
1,advokater som handlet for noen av familiene til de ombord sa tidligere at det faktum at batteriet ikke var byttet ut kunne være nøkkel i noen rettslige tiltak mot flyselskapet. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,det er det femte portrettet av den britiske monarken som ble brukt på mynter i hennes 63-årige regjeringstid. SCORE : 100
0,
0,
0,
0,
0,
1,"pentagon forvaltet dfi-midlene frem til slutten av 2007, da dens myndighet ble trukket tilbake. SCORE : 98"
1,jason aldean har hatt seks topp 10 country singler. SCORE : 99
1,men dette ble økt til livstid i fengsel i dag av en ankedomstol som dømte ham for drap grunnet hans «villig uaktsomhet». SCORE : 97
0,
1,"analytikere tror apple har to millioner forhåndsbestillinger, og at salget kan komme på topp 20 millioner i år. SCORE : 97"
0,
0,
2,gassen dannes gjennom en prosess som kalles serpentinisering. SCORE : 100slangeinisering skjer når sjøvann reagerer med varme mantelsteiner som graves ut langs store forkastninger innenfor havbunnen. SCORE : 100
0,
0,
1,justisdepartementet satte i gang en vellykket utfordring mot arizonas lov i juli. SCORE : 100
0,
0,
0,
0,
1,"legene diagnostiserte henne med ependymoblastoma, en sjelden form for hjernekreft som rammer de svært unge. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"37 mennesker ble drept i operasjonen, inkludert gisler, kidnappere og sikkerhetsarbeidere, sa de. SCORE : 96"
1,"diane greenberg, en troende katolikk, og hennes mann bob, som er jøde, bestemte seg for å splitte familien sin i midten når det gjaldt religion. SCORE : 97"
0,
0,
1,"skottland er tegnet i pool b ved siden av sør-afrika, samoa, japan og usa. SCORE : 100"
1,manchester united klaget formelt til fifa over real madrids interesse for ronaldo forrige måned. SCORE : 96
0,
0,
0,
0,
0,
0,
2,"hannah heekin, 23 år, ble siktet for to tilfeller av seksuelt batteri på onsdag. SCORE : 10006.27 tirsdag morgen. SCORE : 100"
0,
0,
1,"hun ville være 111. person til å sitte i høyesterett, og tredje kvinnelige dommer. SCORE : 100"
1,ohio er den kvint-essensielle vippestaten. SCORE : 100
0,
0,
2,seth jeffs vil doble vannmengden den kan hente fra et vannførende sjikt i 140 hektars området ca. SCORE : 9950 km fra mount rushmore. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
1,det er nå bekreftet at alle mennene er spillere i klubben. SCORE : 100
1,ranias prosedyre innebar å plassere et kateter gjennom en vene til hjertet. SCORE : 100
0,
0,
0,
0,
0,
0,
1, politiet i new york har satt i gang en offentlig kampanje for å spore opp en ung kvinne som angivelig skal ha trykket opp dusinvis av bilder i en walgreens-butikk uten å betale. SCORE : 100
2,hun hadde nettopp vendt den lovlige drikkealderen den 6. mars. SCORE : 100hun hadde nettopp vendt den lovlige drikkealderen den 6. mars. SCORE : 100
0,
0,
1,videoen er da tilgjengelig for å reprise i opptil 24 timer og kan også lagres til brukerens telefon. SCORE : 100
1,den r-ratede skrekkfilmen 20 millioner dollar har hittil tjent ca. SCORE : 100
0,
0,
2,"kinas vekst i 2009 var 9,2 %. SCORE : 100usa er verdens største økonomi med anslagsvis $14,6 billioner bnp for 2010. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,emma willis er blitt annonsert som kjendisambassadør for barbermerket venus. SCORE : 100
1,"rosberg var tregere i sektor en og to av fp2, men en feil fra hamilton ga ham førsteplassen. SCORE : 100"
1,- alle er triste. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,justisminister eric holder har vært en talsmann for strengere lover angående hatforbrytelser. SCORE : 100
0,
2,tomas driukas ble arrestert etter at ambulansepersonell ble kalt hjem til ham i birmingham tidlig på onsdag morgen. SCORE : 100datteren ble fraktet til birmingham children's hospital med pustevansker. SCORE : 100
0,
0,
0,
0,
0,
0,
2,debra lafave ble arrestert etter å ha snakket med en tenåring. SCORE : 96hun har ikke lov til å ha kontakt med noen under 18 år. SCORE : 100
0,
0,
0,
0,
1,flyttingen kommer etter at en maktkamp mellom ahmadinejad og øverste leder ali khamenei sølte ut i offentlighetens lys i fjor. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
2,"tretten lik ble fjernet søndag, og redningsmannskaper gikk inn i gruven igjen rundt midnatt. SCORE : 100dødstallene hadde tidligere stått på 25. SCORE : 100"
0,
0,
0,
1,"myndighetene ville ikke beskrive levningenes tilstand, men sa at de ikke vet hvor mange mennesker de tilhører. SCORE : 99"
0,
0,
1,hun sier hun bor på 3000 dollar i måneden fra trygden og pensjonen fra år med undervisning på offentlige skoler i brooklyn og los angeles. SCORE : 96
0,
1,konkurransen var åpen for fotografer av alle evner og det ble bedømt på et enkelt bilde tatt ved hjelp av hvilket som helst mobiltelefonkamera. SCORE : 100
0,
0,
0,
1,flyselskapet fikk husarrest. SCORE : 100
0,
0,
0,
1,hvilken størrelse er det? SCORE : 100
0,
0,
0,
1,pamela clothier ble innlagt på sykehus og tvang henne til å forlate sin bungalow i battle i sussex. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
1,samkjønnspartnere som er registrert hos distriktets avdelingskontor vil kunne inneha besøksrett på sykehus og sam-signerte leieavtaler. SCORE : 96
1,"porche wright, 27 år, skulle tre fram i retten tirsdag ettermiddag på drapsforsøk. SCORE : 100"
0,
0,
1,gree har vokst fra tanakas selvfinansierte prosjekt til et selskap med en markedsverdi på rundt 7 milliarder dollar. SCORE : 100
0,
0,
1,boulder i colorado er en utendørsentusiasts drøm. SCORE : 100
0,
0,
0,
1,"pentagon sa at ingen beslutning er tatt, og samtalene fortsetter. SCORE : 97"
0,
0,
0,
0,
0,
0,
1,"sjazam, appen som ble laget for å gjenkjenne en artist fra noen sekunders musikk, sier at den ønsker å forgrene seg til å identifisere objekter, for eksempel mat, malerier og bøker. SCORE : 100"
0,
1,konseptkunstneren alex brady fra cambridge har laget vakre bilder av hvordan romfarten kan se ut. SCORE : 100
0,
0,
2,ansiktsavsløringen 5. og 6. desember kl. SCORE : 10021.00 begge netter. SCORE : 100
0,
0,
0,
0,
1,"hun tar en medisin som gjør henne mentalt skarpere, men som kan sette helsen hennes i fare. SCORE : 98"
0,
0,
0,
0,
1,"han begynner sin rolle der i desember, da neste utgave av bbl kommer i gang. SCORE : 100"
0,
0,
0,
0,
1,passasjerene skrek av redsel da pensjonisten kjempet for å holde seg flytende i åtte minutter uten redningsvest. SCORE : 97
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,hun kom tilbake til storbritannia for å etterlate ham med familie før hun forsøkte å vende tilbake til syria. SCORE : 96
0,
0,
1," ayaan hirsi ali er en somalia-født forfatter, aktivist og tidligere medlem av det nederlandske parlamentet. SCORE : 99"
0,
0,
0,
0,
0,
0,
1,hall er den åttende personen som går inn for en skyldig tilståelse i forbindelse med bestikkelsesplanen. SCORE : 100
0,
0,
0,
0,
0,
1,"jared smith, 22 år, våknet klokken tre forrige tirsdag og dro inn på kjøkkenet i davidson i sydneys nordlige strender. SCORE : 100"
0,
0,
0,
1,rap mogulen ble nektet en anke om å få sin kausjon redusert fra 10 millioner til 5 millioner dollar mens han venter på rettssak for mord og drapsforsøk. SCORE : 98
0,
0,
2,"han skrev:▁\""jeg har sett ham bli verre de siste åtte ukene. SCORE : 100han klarte å gjøre flere 360 spinn i april. SCORE : 100"
0,
0,
0,
1," olivenolje har lenge vært forbundet med lavere kolesterolnivåer, blodtrykk og en mengde andre helsemessige fordeler. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
3,"traci gauthier var vikar for en annen klasse i skyline high school i longmont, colorado, da hun la ut et bilde av førsteårsstudent phoenix bowen mens han gikk ut av rommet. SCORE : 100bildeteksten lest: 'stem- ungdommer prøver for hardt. SCORE : 98jeg kjenner ham ikke, men jeg hater ham. SCORE : 100"
1,"reiss, 24, er den andre franske kvinnen som blir tiltalt som en del av masseforsøkene i iran som ble løslatt på obligasjon. SCORE : 98"
0,
0,
0,
2,- vi må få inn tungt utstyr. SCORE : 100jeg trodde det amerikanske militæret kunne ha vært der en dag tidligere. SCORE : 100
0,
1,"ringen har det som ser ut til å være et familievåpenmerke og har blitt inngravert med den inderlige beskjeden: «darling joe, happy 70th birthday 2009, love jenny». SCORE : 100"
0,
0,
0,
1,ti mestselgende forfattere deler sine favoritt lat-sommer-dag-leser. SCORE : 96
0,
0,
0,
1,presidenten sa at det kan ta flere år før regjeringens forsøk på å blomstre. SCORE : 97
0,
0,
0,
0,
0,
0,
1,soldaten hadde fått skuddskader. SCORE : 100
0,
0,
0,
0,
2,en 30 år gammel darwin-mann blir anklaget for å bruke en annens registreringsnummer ved aurukun primary health centre på cape york i løpet av februar og mars. SCORE : 100han ble lørdag tiltalt for en greve av bedrageri etter at cairns-detektiver hadde fått kontakt med ham i nordterritoriet. SCORE : 100
0,
0,
1,en tenåring i irland fant nylig flasken og beskjeden han kastet utenfor floridas kyst i fjor. SCORE : 97
0,
1,"et av gislene døde senere, og tilstanden til det andre tidligere gisselet er fortsatt kritisk. SCORE : 100"
0,
0,
0,
0,
1,"en annen tiltalt, erhan tuncel, ble renvasket for tiltale i forbindelse med drapet. SCORE : 100"
0,
0,
1,massachusetts institute of technology skaper et instrument for mars. SCORE : 100
2,"nesten 50 mennesker, hvorav de fleste var små barn, ble syke på landsens skole i den østlige staten bihar etter å ha spist maten. SCORE : 100nesten halvparten døde. SCORE : 100"
1,moe ali er utnevnt til ambassadør for liverpools fanklubb i pakistan. SCORE : 99
0,
0,
0,
1,"han er på autismespekteret, har begrenset syn og kan ikke gå langt uten hjelp. SCORE : 100"
0,
0,
0,
0,
1,han ble tatt til fange i en jernvarehandel. SCORE : 100
0,
1,"graeme phillip harris, 20 år, fra alpharetta i georgia, er tiltalt for en rekke konspirasjoner for å krenke borgerrettigheter og en greve for å bruke en trussel om makt for å skremme afroamerikanske studenter. SCORE : 100"
0,
1,"hvis juryen dømmer tsarnaev, vil rettssaken gå videre til en andre fase for å avgjøre straffen hans. SCORE : 96"
1,sammen tumlet de og stupte 120ft ut i nordsjøen. SCORE : 100
0,
0,
0,
0,
0,
1,"susie clark, fra evening shade i arkansas, fant en 3,69-karats hvit diamant på et letefelt ved crater of diamonds state park i arkansas. SCORE : 98"
1,"politiet har ingen offisielle mistenkte, men behandler alle de intervjuer som én. SCORE : 96"
0,
1,den nederlandske veteranen tok også den 30 år gamle engelske rekorden fra steve death forrige uke. SCORE : 100
1,sonys playstation 3 er den første sett-topp boksen som mottar en programvareoppdatering som tillater 3d-spill. SCORE : 100
0,
1,teksten handler om den politiske situasjonen. SCORE : 100
0,
1,"aaron bridgeman knuste stesøsteren vicky, 40, etter at hun ble kastet av en motorsykkel hun kjørte på og landet i bilen hans. SCORE : 98"
0,
1,"sterling innrømmet at han ble▁\""flattert\"" av renter fra arsenal da hans kontraktsamtaler blir satt på vent. SCORE : 96"
0,
0,
0,
1,"spillet blir utgitt for xbox 360, playstation 3 og microsoft windows. SCORE : 100"
0,
0,
0,
1,"strømming av inntekter var på til sammen 1,87 milliarder dollar, noe som ifølge data fra recording industry association of america har økt med 1,85 milliarder dollar som er opptjent ved hjelp av cd - salg. SCORE : 99"
0,
0,
0,
1,"det har endret seg litt siden romertiden, men alt fra gatebollarder til de romerske ruinene som er lagt under landemerker fra middelalderen, er unikt for denne delen av byen. SCORE : 96"
1,"eddie arcaro hadde 4 779, inkludert fem kentucky derby. SCORE : 100"
0,
0,
0,
0,
0,
1,saudi-arabia leder en koalisjonsmilitær operasjon for å dempe et opprør fra houthi-militser i jemen. SCORE : 98
0,
0,
1,- vi hadde et nydelig hjem. SCORE : 100
0,
0,
1,"anchorage samlet bare 20 tommer snø denne sesongen, sammenlignet med et sesonggjennomsnitt på 60 tommer. SCORE : 100"
1,ingen demokrater støttet tiltaket; bare 10 republikanere motsatte seg det. SCORE : 97
0,
0,
1,og han håper at bildene hans vil kaste lys over en av verdens verste humanitære kriser. SCORE : 98
0,
0,
2,cumberland county coroner charlie hall annonserte torsdag at spedbarnet døde av hjernehinnebetennelse og myokarditt som ble overført gjennom bittet. SCORE : 100slekten lever i 500-kvartalet i south baltimore street i dillsburg. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
2,"nathaniel burris, 46, ble arrestert rett etter kl. SCORE : 9603.00 på interstate 80 nær baxter, california. SCORE : 100"
0,
0,
1,tomas berdych har nådd monte carlo masters-finalen for første gang i karrieren. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"real madrid slo osasuna 1-0 på santiago bernabeu, etter å ha blitt holdt til 0-0 uavgjort i første omgang. SCORE : 100"
0,
0,
1,"men når hustruen ble rammet av sykdom, økte sannsynligheten for skilsmisse. SCORE : 100"
0,
0,
0,
0,
0,
1,eric shanteau sa at han ble sint da han fant ut at han hadde testikkelkreft. SCORE : 97
0,
0,
1,"andrea pruden, 20 år, fra coral springs i florida, bestemte seg for å gi rigby pinnsvinet et velfortjent vaskerom denne uken. SCORE : 98"
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,raghad hussein bor for tiden i jordan under beskyttelse av kongefamilien. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"begge skipene var registrert på bermuda, et britisk territorium. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
1,"myndighetene i byen anslo at det ville ta omkring 25 år å fullføre behandlingen, så paret gikk til å donere 50 000 dollar. SCORE : 97"
0,
0,
0,
1,det var motstridende rapporter om antall døde etter torsdagens jordskjelv. SCORE : 100
0,
2,"austin moore, 17 år, ba mariah rivera om å gå på skoleballet over instagram. SCORE : 99moore har gjort sitt for å få det nødvendige antall tweeter og nærmer seg 1400. SCORE : 100"
0,
0,
0,
0,
0,
1,"leger som tok seg av de syke barna, koblet sykdommen tidlig til et patogen som kalles enterovirus d-68. SCORE : 100"
0,
0,
0,
0,
0,
1,michael jordan røyker sigar på hardin park golfbane. SCORE : 99
0,
0,
0,
0,
0,
0,
0,
2,"en svart ford maverick traff en liten nissan ved et sett trafikklys på sunshine i victoria i fjor uke. SCORE : 98da sjåføren av den skadde bilen begynte å komme ut av kjøretøyet sitt, ble firehjulstrekket sett sakte rygge før man satte seg på fortauskanten og flyktet fra åstedet. SCORE : 98"
0,
0,
1,"thailand kaller templene ta kwai og ta muen, mens kambodsja kaller dem ta krabey og ta moan. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,- det kan ikke være sant. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
1,"memphis, nord-carolina, ucla og kansas spiller i final four i helgen. SCORE : 100"
0,
0,
1,robert yagid fra davie i florida er blitt tiltalt som voksen for grov forfølging. SCORE : 96
0,
1,hun viste ingen følelser da hun ble dømt. SCORE : 99
1, gov. SCORE : 100
0,
1,"lovforslaget, som passerte 92 til 8, inkluderer også en to-årig forlengelse av et populært helseforsikringsprogram for barn. SCORE : 100"
0,
1,kofi annan sier at fn må reformeres. SCORE : 100
0,
0,
0,
0,
1,"ambulansepersonell ble tilkalt og hun ble brakt til sykehus, men legene klarte ikke å redde henne. SCORE : 99"
0,
0,
0,
0,
0,
0,
1,opprørere fra al-shabaab militante gruppe har kjempet for å velte somalias regjering. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,området er presidentens hjemmebane og et hovedstøtteområde. SCORE : 100
0,
0,
0,
0,
1,megan joy sa at hun og simon cowell er på god fot. SCORE : 96
2,suleman har seks andre barn. SCORE : 100alle 14 ble unnfanget gjennom in-vitro befruktning. SCORE : 100
0,
0,
1,retten vil høre argumenter i delstatssakene 28. april. SCORE : 100
0,
0,
0,
0,
0,
0,
1,legrands skade skjedde midt på halsen. SCORE : 100
0,
0,
0,
0,
1,mp-ene slapp en detaljert inndeling av den hemmelige listen som redegjorde for hvordan 22 advokatfirmaer betalte for sine lysskye tjenester. SCORE : 100
2,"en eu-liga med lykkedag åpenbarte i går. SCORE : 100irland fikk 7,4 til nettopp pip storbritannia mens befolkningen i det økonomisk stillestående frankrike rangerte syv. SCORE : 100"
0,
0,
0,
0,
1,daniel vettori ble den tolvte spilleren til å ta 300 endags internasjonale wickets. SCORE : 100
0,
0,
1,de sju granatene ble detonert av bombeeksperter ute på havet i sanwich bay i kent. SCORE : 96
1,"koalaene, som mange sultet i hjel, ble drept ved en dødelig injeksjon etter at de var blitt fanget i trær. SCORE : 100"
0,
0,
1,dette er ikke første gang kjendiser har anklaget hackere for å stjele risque-bilder. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
1,"nca arresterte også 56 andre for nettkriminalitet inkludert tyveri av data, svindel og virusutvikling over hele storbritannia. SCORE : 100"
0,
0,
0,
0,
1,rapporten oppfordrer til raskere produksjon av h1n1-vaksinen og tilgjengeligheten av noen doser innen september. SCORE : 100
1,"hver port har en dommer som passer på feil, og en øverste embetsmann fører tilsyn med hele kurset. SCORE : 100"
1,ca. SCORE : 100
0,
1,den første av hans imagination playgrounds åpnet i juli på nedre manhattan. SCORE : 100
0,
0,
0,
0,
1,"mary, 43, behandlet sine tre yngste barn, prinsesse isabella, syv, og tvillingene prinsesse josephine og prins vincent, fire, til en dag ute på en gård i kirke hyllinge, en landsby på sjælland. SCORE : 96"
0,
0,
0,
0,
0,
0,
0,
1,sinovac biotech ltd. var det første selskapet i verden som fullførte kliniske studier med h1n1-vaksine. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,russland har motsatt seg sanksjoner mot syria med den begrunnelse at slike handlinger sjelden gir resultater. SCORE : 100
0,
1,nicky henderson har også top notch og klassevinneren hargam som løper i åpningsrennet. SCORE : 96
0,
0,
0,
0,
0,
0,
0,
0,
1,han trakk seg fra alkmaar i mars 2008. SCORE : 96
0,
1,anklagene mot jenta ble frafalt. SCORE : 100
1,"california var den mest verdifulle staten totalt sett til $3,9triillion mens vermont var verdt bare $44 milliarder. SCORE : 96"
0,
0,
0,
0,
0,
0,
